"name","label","data_type","value_labels","n_missing","complete_rate","min","median","max","mean","sd","n_value_labels","hist","format.spss","display_width"
"r450_otr","Otra forma de tenencia de la tierra","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F2.0","6"
"r451","Tipo de actividad agropecuaria a la que se dedicó","haven_labelled","1. Agrícola,
2. Forestal,
3. Pecuaria,
4. Agrícola-forestal,
5. Agrícola-pecuaria,
6. Forestal-pecuaria,
7. Agrícola-forestal-pecuaria,
8. Piscícola,
9. Apicultura,
10. No especificada",52040,0.07484444444444449,"   1","   1.0","   10",1.5586698337292162,1.3933972315433336,10,"▇▁▁▁▁▁▁▁","F1.0","6"
"r452a","Solicitó crédito para la actividad agropecuaria","haven_labelled","1. Sí,
2. No",52040,0.07484444444444449,"   1","   2.0","    2",1.9294536817102137,0.2560959071858475,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r452b","Obtuvo el crédito solicitado","haven_labelled","1. Sí,
2. No,
3. En trámite",55953,0.005279999999999951,"   1","   1.0","    2",1.1043771043771045,0.3062651527652857,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r453a","Destina en el patio de su vivienda espacio físico para cultivo de: granos, frutas o crianza de animales","haven_labelled","1. Sí,
2. No",48393,0.13968000000000003,"   1","   1.0","    2",1.2406771032200585,0.4275218098393916,2,"▇▁▁▁▁▁▁▂","F1.0","6"
"r453b","Destina de la producción de patio un monto para autoconsumo","haven_labelled","1. Sí,
2. No",50284,0.10606222222222217,"   1","   1.0","    2",1.0680522963459604,0.2518567321438108,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r453b1","Monto destinado para autoconsumo","numeric",NA,50756,0.09767111111111115,"5.0e+00","3.5e+01","  1200",51.594790680742626,60.60468346725876,NA,"▇▁▁▁▁","F8.2","6"
"r453c","Destina de la producción de patio un monto para Comercializacíon","haven_labelled","1. Sí,
2. No",50284,0.10606222222222217,"   1","   2.0","    2",1.9446865571572243,0.2286102052878602,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r453c1","Monto destinado para comercializacíon","numeric",NA,55920,0.005866666666666687,"5.0e+00","4.0e+01","  2000",75.84848484848484,144.72759155591498,NA,"▇▁▁▁▁","F8.2","6"
"r453d","Destina de la producción de patio un monto para ambas cosas (consumo y comercializacíon)","haven_labelled","1. Sí,
2. No",50284,0.10606222222222217,"   1","   2.0","    2",1.9249078109285953,0.2635621287113632,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r453d1","Monto destinada para ambas cosas (consumo y comercializacíon)","numeric",NA,55804,0.007928888888888874,"8.0e+00","7.6e+01","  1500",121.95571748878923,168.9067969037083,NA,"▇▁▁▁▁","F8.2","6"
"r454_a1","Recibe ayuda económica de parte de familiares y amigos en divisas","haven_labelled","1. Sí,
2. No",38500,0.3155555555555556,"   1","   2.0","    2",1.712056338028169,0.45281747013299606,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r454_a2","Monto de la ayuda en divisas","numeric",NA,51443,0.08545777777777774,"2.0e+01","2.0e+02","  6000",215.05913043478262,217.4509857814042,NA,"▇▁▁▁▁","F8.2","7"
"r454_a3","Frecuencia con que recibe la ayuda en divisas","haven_labelled","1. Anual,
2. Semestral (2 veces al año),
3. Trimestral (4 veces al año),
4. Bimensual (6 veces al año),
5. Mensual,
6. Quincenal,
7. Otros",51139,0.09086222222222218,"   1","   5.0","    6",4.634122480923498,0.9766159311479637,7,"▁▁▁▁▁▁▇▁","F2.0","6"
"r454_a3_otr","Otro frecuencia con que recibe la ayuda en divisas","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F2.0","6"
"r454_b1","Recibe ayuda económica de parte de familiares y amigos en especie","haven_labelled","1. Sí,
2. No",38500,0.3155555555555556,"   1","   2.0","    2",1.9672676056338028,0.17794035108203823,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r454_b2","Monto de la ayuda en especie","numeric",NA,55669,0.010328888888888943,"1.2e+01","2.0e+02","  3000",361.26506024096386,404.2980745319125,NA,"▇▂▁▁▁","F8.2","7"
"r454_c1","Recibe ayuda económica de parte de familiares y amigos de manera eventual","haven_labelled","1. Sí,
2. No",38500,0.3155555555555556,"   1","   2.0","    2",1.968450704225352,0.17480177103324193,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r454_c2","Monto de la ayuda eventual","numeric",NA,55690,0.009955555555555606,"2.0e+01","2.0e+02","  9500",485.2625,740.0744902948297,NA,"▇▁▁▁▁","F8.2","7"
"r501","Tipo de seguro médico","haven_labelled","1. ISSS cotizante,
2. ISSS beneficiario(a),
3. ISSS retirado(a),
4. Bienestar Magisterial,
5. Hospital Militar,
6. Colectivo,
7. Individual (privado),
8. No tiene,
9. Otros",0,1,"   1","   8.0","    9",6.515395555555556,2.7062084702917177,9,"▂▁▁▁▁▁▇▁","F1.0","6"
"r501otr","Otro tipo de seguro médico","numeric",NA,56240,1.777777777778322e-4,"1.0e+00","1.0e+00","     1",1,0,NA,"▁▁▇▁▁","F2.0","6"
"r502","Síntoma, enfermedad o lesión más reciente que tuvo el mes anterior","haven_labelled","1. Dolor de cabeza,
2. Dolor de estómago y/o vómito,
3. Temperatura, fiebre y/o calentura,
4. Mareos/Vértigo,
5. Otros,
6. Enfermedad,
7. Lesión por accidente,
8. Lesión por hecho violento,
9. Diarrea,
10. No tuvo",0,1,"   1","  10.0","   10",8.925475555555556,2.2890302000362825,10,"▁▁▁▁▁▁▁▇","F1.0","6"
"r502otr","Otro síntoma, enfermedad o lesión más reciente que tuvo el mes anterior","numeric",NA,56167,0.0014755555555555633,"1.0e+00","4.0e+00","    11",4.578313253012048,2.7986080247661747,NA,"▇▂▃▂▁","F2.0","6"
"r503","Persona a la que consultó","haven_labelled","1. Doctor(a),
2. Enfermero(a),
3. Promotor(a) de salud,
4. Farmacéutico(a),
5. Curandero(a),
6. Familiar o amigo(a),
7. No consultó con nadie",45014,0.1997511111111111,"   1","   1.0","    7",3.1550373798504805,2.819348321212551,7,"▇▁▁▁▁▁▁▅","F1.0","6"
"r504","Lugar en el que consultó","haven_labelled","1. Hospital MINSAL,
2. Unidad de salud o eco familiar del MINSAL,
3. Hospital del ISSS,
4. Unidades médicas, clínicas comunales o empresariales del ISSS,
5. Hospital Militar,
6. Bienestar Magisterial,
7. Hospital o clínica particular,
8. ONGs,
9. Farmacia,
10. Casa del curandero(a) o clínica natural,
11. Casa del enfermo(a) o lesionado(a),
12. Otros",48880,0.13102222222222226,"   1","   2.0","   12",3.805427408412483,2.5298055770733097,12,"▇▁▂▁▃▁▁▁","F1.0","6"
"r504otr","Otro lugar en el que consultó","numeric",NA,56249,1.777777777778322e-5,"1.0e+00","1.0e+00","     1",1,NA,NA,"▁▁▇▁▁","F2.0","6"
"r505","505. Estuvo  hospitalizado","haven_labelled","1. 1.Si,
2. 2.No",48880,0.13102222222222226,"   1","   2.0","    2",1.9421981004070556,0.2333842979501969,2,"▁▁▁▁▁▁▁▇","F1.0","12"
"r506","Estuvo hospitalizado","haven_labelled","1. Sí,
2. No",55824,0.007573333333333321,"   1","   1.0","    4",1.647887323943662,1.0815926150456523,2,"▇▁▂▁▁▁▁▂","F1.0","6"
"r506otr","506.Otros","numeric",NA,56250,0,"     NA","     NA","    NA",NA,NA,NA," ","F2.0","12"
"r507","Lugar en el que estuvo hospitalizado","haven_labelled","1. Hospital MINSAL,
2. Hospital del ISSS y unidades médicas,
3. Hospital Militar,
4. Hospital o clínica particular,
5. Otros",55824,0.007573333333333321,"   1","   3.0","   90",6.206572769953052,8.611049207950845,5,"▇▁▁▁▁▁▁▁","F2.0","6"
"r508","Días que estuvo hospitalizado","haven_labelled","1. 1.No hay medicinas,
2. 2.Falta de atención,
3. 3.Muy caro,
4. 4.No existe servicio de salud cercano, el lugar de consulta es lejos,
5. 5.No hay personal capacitado,
6. 6.No fue necesario,
7. 7.Gravedad del enfermo(a),
8. 8.Prefiere curarse con remedios caseros,
9. 9.No le dieron permiso,
10. 10.Tuvo que trabajar,
11. 11.Mala atención,
12. 12.No habia quien lo llevara,
13. 13.Prefiere ir a servicios privados,
14. 14.Otros",50214,0.10730666666666666,"   1","   6.0","   14",5.157057654075547,3.0119097851845655,14,"▆▁▁▇▁▁▁▁","F1.0","6"
"r508otr","508.Otros Cobertura","numeric",NA,56238,2.1333333333328763e-4,"1.0e+00","3.0e+00","     4",2.9166666666666665,0.7929614610987591,NA,"▁▁▁▇▂","F2.0","1"
"r509","509.Si algún miembro del hogar se enfermara y necesitara atención médica,","haven_labelled","1. 1.Hospital MINSAL,
2. 2.Unidad de Salud o eco familiar de MINSAL,
3. 3..Hospital ISSS,
4. 4.Unidades medicas ,clinicas comunales o empresariales ISSS,
5. 5.Hospital Militar,
6. 6.Bienestar  Magisterial,
7. 7.Hospital o clinica particular,
8. 8.ONG´S,
9. 9.Farmacia,
10. 10.Casa del curandero,clinica natural,
11. 11.Casa de enfermo o lesionado,
12. 12.Otros",23292,0.58592,"   1","   2.0","   12",2.9267249226288,1.9627415267169934,12,"▇▁▁▁▂▁▁▁","F1.0","12"
"r509_otr","Otros","numeric",NA,56216,6.044444444444075e-4,"1.0e+00","1.0e+00","     2",1.2352941176470589,0.43056154520204615,NA,"▇▁▁▁▂","F2.0","1"
"r510","510.¿Por qué no asistiría a un centro nacional o del isss?","haven_labelled","1. 1.No hay medicinas,
2. 2.No lo atienden,
3. 3.Muy caro,
4. 4.No existe servicio de salud cercana,
5. 5.No hay  personal capacitado,
6. 6.Porque  dan mejor servicio en otro centro de salud privado,
7. 7.Mucho tiempo de espera,
8. 8.Prefiere cursarse con remedios caseros,
9. 9.Porque no me darian  permiso en el trabajo,
10. 10.Porque no puedo dejar de trabajar,
11. 11.Mala atención,
12. 12.Otros",51750,0.07999999999999996,"   1","   2.0","   12",4.182888888888889,3.2776422889163803,12,"▇▁▁▂▂▁▁▂","F1.0","12"
"r510_otr","Otros","numeric",NA,56225,4.444444444444695e-4,"1.0e+00","1.0e+00","     4",1.52,0.9626352718795768,NA,"▇▁▁▂▁","F2.0","1"
"r601","601.Alguna vez se preocupo que los alimento se acabaran","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.5973511111111112,0.49043555866357097,2,"▆▁▁▁▁▁▁▇","F1.0","6"
"r602","602.Alguna vez se preocupo de quedaran sin alimento","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.8344711111111112,0.371660505708866,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r603","603.Alguna vez dejaron  de tener alimentacion saludables","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.69616,0.4599184871743126,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r604","604.Alguna vez tubo alimentacion basada en poca variedad de alimentos","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.644551111111111,0.47865337074579245,2,"▅▁▁▁▁▁▁▇","F1.0","6"
"r605","605.Alguna vez dejo  de desayunar,almorzar o cenar","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.9174933333333333,0.2751375336295945,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r606","606.Alguna vez en su hogar comio menos","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.8538488888888889,0.35326078522468807,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r607","607.Alguna vez sintio hambres pero no comio","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.9128177777777777,0.28210440825637206,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r608","608.Alguna vez solo comio una vez al dia o dejo de comer todo el dia","haven_labelled","1. 1.Si,
2. 2.No",0,1,"   1","   2.0","    2",1.9474844444444444,0.2230662605075189,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r609","609.Alguna vez algun menor de  18 años dejó  de tener alimentacion saludables","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.8056162904033086,0.39573072713725416,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r610","610.Alguna vez algun menor de  18 años tuvo una alimenacion basada en poca variedad de alimentos","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.7693685624720108,0.4212425096794913,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r611","611.Alguna vez algun menor de  18 años vez dejo  de desayunar,almorzar o cenar","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.9676510102473592,0.17692754797798602,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r612","612.Alguna vez algun menor de  18 años  comio menos de lo deberia","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.920655409499223,0.27027939401199946,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r613","613.Alguna vez algun menor de  18 años tuvieron que disminuir la cantidad de comida","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.9334316798819842,0.2492761837428428,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r614","614.Alguna vez algun menor de  18 años sintio hambres pero no comio","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.9723663760174917,0.16392289241789829,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r615","615.Alguna vez algun menor de  18 años  comio una vez al dia o dejo de comer todo el dia","haven_labelled","1. 1.Si,
2. 2.No",18289,0.6748622222222223,"   1","   2.0","    2",1.9807960801875608,0.13724294320609623,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"contro616","Pregunta de contro","haven_labelled","1. 1.Hogar con sección de esparcimiento y seguridad,
8. 8.Sin sección de esparcimiento y seguridad por ser una zona de riesgo,
9. 9.Sin sección de esparcimiento y seguridad por rechazo del informante",0,1,"   1","   1.0","    9",1.0206222222222223,0.3931916766818123,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r616_01","616.1.Espacios recreativos -cancha  deportiva","haven_labelled","1. 1.Si,
2. 2.No",155,0.9972444444444445,"   1","   1.0","    2",1.3607629913539532,0.4802261619410703,2,"▇▁▁▁▁▁▁▅","F1.0","6"
"r616_02","616.2.Espacios recreativos -zona verde o parque","haven_labelled","1. 1.Si,
2. 2.No",155,0.9972444444444445,"   1","   2.0","    2",1.7421160531241644,0.4374736890253018,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r616_03","616.3.Espacios recreativos -area de juegos para niños","haven_labelled","1. 1.Si,
2. 2.No",155,0.9972444444444445,"   1","   2.0","    2",1.8055263392459222,0.39579849510319737,2,"▂▁▁▁▁▁▁▇","F1.0","6"
"r616_04","616.4.Espacios recreativos -casa conunal","haven_labelled","1. 1.Si,
2. 2.No",155,0.9972444444444445,"   1","   2.0","    2",1.7252161511721187,0.4464092716533494,2,"▃▁▁▁▁▁▁▇","F1.0","6"
"r616_05","616.5.Espacios recreativos -otros","haven_labelled","1. 1.Si,
2. 2.No",155,0.9972444444444445,"   1","   2.0","    2",1.992191817452536,0.08801904875685684,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r616_05otr","Razon para no usarlos -otros  especifique","numeric",NA,55812,0.0077866666666667195,"1.0e+00","1.0e+00","     1",1,0,NA,"▁▁▇▁▁","F2.0","6"
"r617_01","617.1.Usados por algun miebro de hogar -cancha  deportiva","haven_labelled","1. 1.Si,
2. 2.No",20392,0.6374755555555556,"   1","   1.0","    2",1.3834848569356908,0.48624151917247477,2,"▇▁▁▁▁▁▁▅","F1.0","6"
"r617_02","617.2.Usados por algun miebro de hogar  -zona verde o parque","haven_labelled","1. 1.Si,
2. 2.No",41784,0.25717333333333336,"   1","   1.0","    2",1.287709111018941,0.45271044380957975,2,"▇▁▁▁▁▁▁▃","F1.0","6"
"r617_03","617.3.Usados por algun miebro de hogar  -area de juegos para niños","haven_labelled","1. 1.Si,
2. 2.No",45341,0.19393777777777776,"   1","   1.0","    2",1.3937116142634522,0.48859457869887046,2,"▇▁▁▁▁▁▁▅","F1.0","6"
"r617_04","617.4.Usados por algun miebro de hogar  -area de juegos para niños","haven_labelled","1. 1.Si,
2. 2.No",40836,0.27402666666666664,"   1","   1.0","    2",1.4041131438951602,0.49073550347625305,2,"▇▁▁▁▁▁▁▆","F1.0","6"
"r617_05","617.5.Usados por algun miebro de hogar -otros","haven_labelled","1. 1.Si,
2. 2.No",55812,0.0077866666666667195,"   1","   1.0","    2",1.2374429223744292,0.42600248189847423,2,"▇▁▁▁▁▁▁▂","F1.0","6"
"r618_01","618.1.Razon para no usarlos -cancha  deportiva","haven_labelled","1. 1.Estan muy congestionados,
2. 2.No son  agradables,
3. 3.No dan ganas de ir,
4. 4.Por falta de tiempo,
5. 5.No le dan permiso de usarlo,
6. 6.Estan muy lejos,
7. 7. No hay actividades que pueda realizar/No son accesibles,
8. 8.Otra",42499,0.24446222222222225,"   1","   4.0","    8",4.435313795360337,1.741811212418593,8,"▁▂▇▆▁▁▆▁","F1.0","6"
"r618_02","618.2.Razon para no usarlos -zona verde o parque","haven_labelled","1. 1.Estan muy congestionados,
2. 2.No son  agradables,
3. 3.No dan ganas de ir,
4. 4.Por falta de tiempo,
5. 5.No le dan permiso de usarlo,
6. 6.Estan muy lejos,
7. 7.No hay actividades que  puedan realizar / No son accesibles,
8. 8.Otra",52088,0.07399111111111112,"   1","   4.0","    8",4.255646323882749,1.715249073077658,8,"▁▂▇▆▁▁▅▁","F1.0","6"
"r618_03","618.3.Razon para no usarlos -area de juegos para niños","haven_labelled","1. 1.Estan muy congestionados,
2. 2.No son  agradables,
3. 3.No dan ganas de ir,
4. 4.Por falta de tiempo,
5. 5.No le dan permiso de usarlo,
6. 6.Estan muy lejos,
7. 7.No hay actividades que  puedan realizar / No son accesibles,
8. 8.Otra",51955,0.07635555555555551,"   1","   7.0","    8",5.30081490104773,1.9352193308179033,8,"▁▁▃▂▁▁▇▁","F1.0","6"
"r618_04","618.4.Razon para no usarlos -casa conunal","haven_labelled","1. 1.Estan muy congestionados,
2. 2.No son  agradables,
3. 3.No dan ganas de ir,
4. 4.Por falta de tiempo,
5. 5.No le dan permiso de usarlo,
6. 6.Estan muy lejos,
7. 7.No hay actividades que  puedan realizar / No son accesibles,
8. 8.Otra",50021,0.11073777777777782,"   1","   6.0","    8",5.2287686627066945,1.8488572324805206,8,"▁▁▃▃▁▁▇▁","F1.0","6"
"r618_05","618.5.Razon para no usarlos -otros","haven_labelled","1. 1.Estan muy congestionados,
2. 2.No son  agradables,
3. 3.No dan ganas de ir,
4. 4.Por falta de tiempo,
5. 5.No le dan permiso de usarlo,
6. 6.Estan muy lejos,
7. 7.No hay actividades que  puedan realizar / No son accesibles,
8. 8.Otra",56146,0.0018488888888889,"   1","   4.0","    8",4.336538461538462,2.0883894334368804,8,"▂▃▇▆▂▁▆▂","F1.0","6"
"r618_otr_01","Razon para no usarlos -cancha  deportiva especifique","numeric",NA,56141,0.001937777777777816,"1.0e+00","1.0e+00","     6",1.908256880733945,1.4690717931405841,NA,"▇▁▁▁▁","F2.0","6"
"r618_otr_02","Razon para no usarlos -zona verde o parque  especifique","numeric",NA,56222,4.977777777778192e-4,"1.0e+00","1.0e+00","     3",1.5357142857142858,0.7444681351359534,NA,"▇▁▃▁▂","F2.0","6"
"r618_otr_03","Razon para no usarlos -area de juegos para niños  especifique","numeric",NA,56139,0.0019733333333333825,"1.0e+00","3.0e+00","     6",2.8828828828828827,0.8711407227802859,NA,"▁▇▁▁▁","F2.0","6"
"r618_otr_04","Razon para no usarlos -casa conunal  especifique","numeric",NA,56210,7.111111111111068e-4,"2.0e+00","4.0e+00","     7",4.125,1.1588566425355287,NA,"▁▇▁▁▁","F2.0","6"
"r618_otr_05","Razon para no usarlos -otros  especifique","numeric",NA,56241,1.60000000000049e-4,"1.0e+00","1.0e+00","     2",1.1111111111111112,0.3333333333333333,NA,"▇▁▁▁▁","F2.0","6"
"control619","Pregunta de contro","haven_labelled","1. 1.Hogar con sección de seguridad,
8. 8.Por seguridad del entrevistador,
9. 9.La persona entrevistada no dio información",0,1,"   1","   1.0","    9",1.0464888888888888,0.590529408890976,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r619_1","619.1.Alguien entró a su casa sin permiso y usando la fuerza robó o intentó robar algo?","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9839898393617401,0.12551540627069563,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_2","619.2. Robo o asalto en la calle, autobús, negocio u otro lugar público o privado?","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9766197989338485,0.15110915170378353,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_3","619.3.Robo de vehículo","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.997459840435047,0.05033639318858761,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_4","619.4.Daño a la propiedad, incluyendo grafitis, rayones en vehículos,","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9862616722120854,0.11640373070870384,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_5","619.5.Engaño o estafa donde no le entregaron lo prometido","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9942756967550357,0.07544294143179947,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_6","619.6.Extorsión, o sea, amenazas para exigirle dinero o bienes o que hiciera algo","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9878716324997316,0.1094599677151673,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_7","619.7.Amenazas de alguien que le dijo que le iba a causar daño a usted, su familia, sus bienes o su negocio","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9861722299738829,0.11677673888033255,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_8","619.8.Lesiones físicas causadas por alguien que lo golpeó en una discusión o por actitud agresiva?","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9962434259954922,0.06117621354981418,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_9","619.9.Secuestro","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9990876891703337,0.0301909725554462,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_10","619.10.Ataque sexual o violación (aún si sólo fue intento)?","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.998050159207184,0.04411432563166553,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_11","619.11.Otros","haven_labelled","1. 1.Si,
2. 2.No",348,0.9938133333333333,"   1","   2.0","    2",1.9998747808665165,0.011189534994256747,2,"▁▁▁▁▁▁▁▇","F1.0","6"
"r619_11_otr","Otros_especifique","numeric",NA,56243,1.2444444444448255e-4,"1.0e+00","1.0e+00","     1",1,0,NA,"▁▁▇▁▁","F2.0","6"
"control620","Pregunta de contro","haven_labelled","1. 1.Hogar con sección de seguridad,
8. 8.Por seguridad del entrevistador,
9. 9.La persona entrevistada no dio información",0,1,"   1","   1.0","    9",1.0421333333333334,0.5653469120559669,3,"▇▁▁▁▁▁▁▁","F1.0","6"
"r620_1","620.1.Pueden salir de noche","haven_labelled","1. 1.Si,
2. 2.No",312,0.9944533333333333,"   1","   1.0","    2",1.063910043262183,0.24459480605483325,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r620_2","620.2.Pueden tener un negocio","haven_labelled","1. 1.Si,
2. 2.No",312,0.9944533333333333,"   1","   1.0","    2",1.068272015445672,0.25221436228289984,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r620_3","620.3.Pueden dejar sola la casa?","haven_labelled","1. 1.Si,
2. 2.No",312,0.9944533333333333,"   1","   1.0","    2",1.0828059637455754,0.27559117162165714,2,"▇▁▁▁▁▁▁▁","F1.0","6"
"r620_4","620.4.Pueden dejar salir a los niños a jugar?","haven_labelled","1. 1.Si,
2. 2.No,
3. 3.N/A",312,0.9944533333333333,"   1","   1.0","    3",1.7024920447638456,0.9269863685986962,3,"▇▁▁▁▁▁▁▅","F1.0","6"
"r620_5","620.5.Pueden las mujeres transitar con","haven_labelled","1. 1.Si,
2. 2.No,
3. 3.N/A",312,0.9944533333333333,"   1","   1.0","    3",1.1113733061603919,0.41111330107228405,3,"▇▁▁▁▁▁▁▁","F1.0","6"
